"wallet_name_raw";"wallet_type";"address";"blockchain";"currency";"amount";"price";"value";"cost_brl";"irpf_description"
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3449160";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3449160 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3449170";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3449170 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3449190";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3449190 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3449202";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3449202 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3450291";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3450291 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3450328";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3450328 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3451198";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3451198 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3453837";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3453837 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3453865";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3453865 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3453882";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3453882 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3453899";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3453899 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3453918";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3453918 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3454011";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3454011 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3455981";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3455981 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3456025";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3456025 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3456147";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3456147 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3456253";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3456253 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3459398";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3459398 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3459420";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3459420 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3460507";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3460507 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3460522";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3460522 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3463957";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3463957 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3464997";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3464997 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3469024";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3469024 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3471742";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3471742 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3471760";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3471760 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3472845";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3472845 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3472870";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3472870 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3472920";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3472920 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3473624";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3473624 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3481691";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3481691 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3481733";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3481733 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3483441";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3483441 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3483460";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3483460 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3486029";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3486029 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3486064";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3486064 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3486104";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3486104 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3488303";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3488303 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3488889";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3488889 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3489076";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3489076 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3489086";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3489086 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3489183";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3489183 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3489212";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3489212 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3489498";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3489498 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3490425";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3490425 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3490485";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3490485 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3490689";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3490689 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3491425";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3491425 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3495875";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3495875 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3495921";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3495921 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3500501";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3500501 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3500543";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3500543 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3501179";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3501179 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3501196";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3501196 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3501215";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3501215 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3504619";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3504619 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3504633";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3504633 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3508804";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3508804 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3508820";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3508820 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3508846";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3508846 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3508882";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3508882 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3508951";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3508951 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3509063";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3509063 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3509130";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3509130 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3526290";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3526290 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3526305";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3526305 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3526427";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3526427 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3527310";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3527310 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3528691";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3528691 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3529851";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3529851 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3530278";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3530278 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3541819";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3541819 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3541838";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3541838 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3541854";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3541854 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3544959";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3544959 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3561840";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3561840 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3571882";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3571882 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3572852";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3572852 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3573030";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3573030 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3573174";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3573174 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3608405";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3608405 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3612374";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3612374 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3612469";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3612469 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3619145";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3619145 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3622367";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3622367 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3628622";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3628622 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3628634";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3628634 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3628880";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3628880 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3628887";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3628887 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3635815";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3635815 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3675625";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3675625 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3695759";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3695759 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3695775";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3695775 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3699016";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3699016 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3700967";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3700967 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3700983";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3700983 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3701323";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3701323 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3707875";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3707875 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3707888";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3707888 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3723114";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3723114 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
"Ledger - Arbitrum - 0xe948...00";"Wallet";"";"None";"UNI-V3-POS#3738692";1.0;0.0;0.0;0.0;"SALDO DE 1 UNI-V3-POS#3738692 CUSTODIADO NA CARTEIRA LEDGER NA REDE ARBITRUM 0xe948 EM 31/12/2024."
